InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,CustomerID,TotalRevenue
INV90120,2023-09-06,PROD004,Hair Growth Oil,5,44.99,1011,224.95
INV45446,2023-10-07,PROD006,Anti-Ageing Eye Cream,2,69.99,1090,139.98
INV85609,2023-06-23,PROD010,Collagen Supplement,1,49.99,1173,49.99
INV40689,2023-11-08,PROD005,Lip Treatment Set,3,24.99,1075,74.97
INV26912,2023-12-22,PROD009,Hyaluronic Toner,3,39.99,1043,119.97
INV10538,2023-11-28,PROD007,SPF 50 Sunscreen,1,29.99,1288,29.99
INV66606,2023-12-16,PROD002,Moisturising Cream,2,34.99,1030,69.98
INV76910,2023-12-09,PROD003,Vitamin C Kit,2,59.99,1033,119.98
INV94614,2023-12-04,PROD007,SPF 50 Sunscreen,3,29.99,1102,89.97
INV15754,2023-11-30,PROD005,Lip Treatment Set,1,24.99,1085,24.99
INV27324,2023-12-27,PROD002,Moisturising Cream,2,34.99,1076,69.98
INV27241,2023-10-20,PROD004,Hair Growth Oil,1,44.99,1244,44.99
INV93816,2023-11-18,PROD007,SPF 50 Sunscreen,4,29.99,1040,119.96
INV27125,2023-11-04,PROD001,Premium Face Serum,3,89.99,1118,269.97
INV19539,2023-10-05,PROD007,SPF 50 Sunscreen,2,29.99,1055,59.98
INV23356,2023-09-10,PROD010,Collagen Supplement,3,49.99,1015,149.97
INV24662,2023-10-12,PROD008,Retinol Night Cream,2,54.99,1004,109.98
INV84967,2023-12-09,PROD002,Moisturising Cream,3,34.99,1060,104.97
INV54942,2023-10-07,PROD010,Collagen Supplement,3,49.99,1008,149.97
INV69682,2023-12-26,PROD005,Lip Treatment Set,1,24.99,1268,24.99
INV60197,2023-06-12,PROD008,Retinol Night Cream,2,54.99,1082,109.98
INV15992,2023-08-18,PROD003,Vitamin C Kit,1,59.99,1112,59.99
INV59921,2023-05-14,PROD002,Moisturising Cream,1,34.99,1127,34.99
INV54294,2023-10-23,PROD004,Hair Growth Oil,2,44.99,1278,89.98
INV50539,2023-12-23,PROD002,Moisturising Cream,2,34.99,1042,69.98
INV59925,2023-11-19,PROD010,Collagen Supplement,4,49.99,1029,199.96
INV30033,2023-12-06,PROD001,Premium Face Serum,2,89.99,1003,179.98
INV36522,2023-02-03,PROD002,Moisturising Cream,1,34.99,1154,34.99
INV40539,2023-02-16,PROD010,Collagen Supplement,1,49.99,1215,49.99
INV40490,2023-06-10,PROD002,Moisturising Cream,1,34.99,1092,34.99
INV31465,2023-11-17,PROD010,Collagen Supplement,2,49.99,1015,99.98
INV63004,2023-08-06,PROD003,Vitamin C Kit,1,59.99,1087,59.99
INV99381,2023-12-25,PROD008,Retinol Night Cream,2,54.99,1042,109.98
INV30644,2023-08-17,PROD006,Anti-Ageing Eye Cream,1,69.99,1093,69.99
INV58280,2023-09-01,PROD004,Hair Growth Oil,2,44.99,1104,89.98
INV45761,2023-12-18,PROD009,Hyaluronic Toner,5,39.99,1050,199.95
INV50880,2023-12-30,PROD003,Vitamin C Kit,2,59.99,1065,119.98
INV47101,2023-12-27,PROD004,Hair Growth Oil,4,44.99,1056,179.96
INV31079,2023-10-13,PROD006,Anti-Ageing Eye Cream,2,69.99,1021,139.98
INV98208,2023-12-30,PROD002,Moisturising Cream,2,34.99,1063,69.98
INV76353,2023-03-08,PROD003,Vitamin C Kit,2,59.99,1163,119.98
INV18993,2023-02-21,PROD009,Hyaluronic Toner,1,39.99,1161,39.99
INV88265,2023-07-17,PROD001,Premium Face Serum,2,89.99,1090,179.98
INV99091,2023-12-03,PROD009,Hyaluronic Toner,1,39.99,1109,39.99
INV13101,2023-10-10,PROD004,Hair Growth Oil,3,44.99,1010,134.97
INV62007,2023-04-29,PROD009,Hyaluronic Toner,1,39.99,1145,39.99
INV61712,2023-09-16,PROD010,Collagen Supplement,5,49.99,1048,249.95
INV10191,2023-11-10,PROD001,Premium Face Serum,2,89.99,1085,179.98
INV90495,2023-10-01,PROD001,Premium Face Serum,2,89.99,1092,179.98
INV62055,2023-11-21,PROD009,Hyaluronic Toner,3,39.99,1107,119.97
INV78195,2023-08-16,PROD005,Lip Treatment Set,2,24.99,1112,49.98
INV83899,2023-09-03,PROD004,Hair Growth Oil,2,44.99,1084,89.98
INV11276,2023-02-07,PROD003,Vitamin C Kit,2,59.99,1171,119.98
INV44365,2023-10-29,PROD002,Moisturising Cream,1,34.99,1079,34.99
INV30203,2023-08-01,PROD005,Lip Treatment Set,3,24.99,1063,74.97
INV73469,2023-08-10,PROD007,SPF 50 Sunscreen,2,29.99,1061,59.98
INV12128,2023-10-20,PROD006,Anti-Ageing Eye Cream,4,69.99,1038,279.96
INV71537,2023-10-23,PROD003,Vitamin C Kit,2,59.99,1023,119.98
INV85880,2023-09-16,PROD010,Collagen Supplement,3,49.99,1007,149.97
INV49472,2023-09-15,PROD005,Lip Treatment Set,3,24.99,1038,74.97
INV46002,2023-10-31,PROD008,Retinol Night Cream,4,54.99,1033,219.96
INV23833,2023-09-02,PROD007,SPF 50 Sunscreen,5,29.99,1016,149.95
INV99417,2023-09-13,PROD009,Hyaluronic Toner,1,39.99,1106,39.99
INV61435,2023-01-19,PROD001,Premium Face Serum,2,89.99,1186,179.98
INV85582,2023-06-04,PROD009,Hyaluronic Toner,3,39.99,1119,119.97
INV19836,2023-07-09,PROD002,Moisturising Cream,3,34.99,1115,104.97
INV40870,2023-09-01,PROD005,Lip Treatment Set,5,24.99,1051,124.95
INV70637,2023-10-25,PROD003,Vitamin C Kit,4,59.99,1006,239.96
INV85223,2023-07-11,PROD005,Lip Treatment Set,1,24.99,1082,24.99
INV77746,2023-05-19,PROD005,Lip Treatment Set,1,24.99,1134,24.99
INV96105,2023-01-20,PROD006,Anti-Ageing Eye Cream,2,69.99,1237,139.98
INV93611,2023-09-19,PROD004,Hair Growth Oil,5,44.99,1024,224.95
INV30032,2023-10-09,PROD009,Hyaluronic Toner,3,39.99,1004,119.97
INV12125,2023-11-12,PROD004,Hair Growth Oil,3,44.99,1056,134.97
INV56179,2023-02-13,PROD003,Vitamin C Kit,2,59.99,1208,119.98
INV23113,2023-04-02,PROD003,Vitamin C Kit,1,59.99,1142,59.99
INV95673,2023-10-02,PROD001,Premium Face Serum,2,89.99,1097,179.98
INV80373,2023-10-18,PROD001,Premium Face Serum,2,89.99,1063,179.98
INV50135,2023-09-29,PROD007,SPF 50 Sunscreen,3,29.99,1017,89.97
INV22055,2023-07-21,PROD008,Retinol Night Cream,1,54.99,1088,54.99
INV27486,2023-12-03,PROD002,Moisturising Cream,4,34.99,1038,139.96
INV79758,2023-11-02,PROD001,Premium Face Serum,2,89.99,1057,179.98
INV13826,2023-11-16,PROD007,SPF 50 Sunscreen,2,29.99,1066,59.98
INV64046,2023-03-12,PROD006,Anti-Ageing Eye Cream,2,69.99,1209,139.98
INV57843,2023-09-05,PROD005,Lip Treatment Set,2,24.99,1062,49.98
INV87993,2023-10-10,PROD007,SPF 50 Sunscreen,3,29.99,1035,89.97
INV25176,2023-11-15,PROD001,Premium Face Serum,1,89.99,1113,89.99
INV20215,2023-06-01,PROD004,Hair Growth Oil,2,44.99,1075,89.98
INV85800,2023-12-14,PROD001,Premium Face Serum,3,89.99,1053,269.97
INV88193,2023-10-04,PROD001,Premium Face Serum,2,89.99,1010,179.98
INV54791,2023-10-10,PROD003,Vitamin C Kit,3,59.99,1036,179.97
INV48165,2023-12-06,PROD001,Premium Face Serum,1,89.99,1253,89.99
INV59638,2023-07-13,PROD007,SPF 50 Sunscreen,2,29.99,1095,59.98
INV80453,2023-11-29,PROD009,Hyaluronic Toner,5,39.99,1051,199.95
INV33445,2023-11-11,PROD008,Retinol Night Cream,1,54.99,1256,54.99
INV45697,2023-12-23,PROD002,Moisturising Cream,3,34.99,1008,104.97
INV99514,2023-09-16,PROD006,Anti-Ageing Eye Cream,3,69.99,1079,209.97
INV48096,2023-04-29,PROD009,Hyaluronic Toner,1,39.99,1141,39.99
INV61520,2023-12-14,PROD009,Hyaluronic Toner,1,39.99,1255,39.99
INV18804,2023-09-21,PROD008,Retinol Night Cream,2,54.99,1065,109.98
INV90209,2023-12-12,PROD009,Hyaluronic Toner,3,39.99,1042,119.97
INV92397,2023-09-11,PROD009,Hyaluronic Toner,4,39.99,1002,159.96
INV76497,2023-11-15,PROD001,Premium Face Serum,4,89.99,1033,359.96
INV23979,2023-09-26,PROD007,SPF 50 Sunscreen,5,29.99,1024,149.95
INV56567,2023-08-25,PROD002,Moisturising Cream,1,34.99,1109,34.99
INV81176,2023-09-06,PROD002,Moisturising Cream,4,34.99,1058,139.96
INV85354,2023-02-19,PROD008,Retinol Night Cream,2,54.99,1162,109.98
INV40959,2023-02-15,PROD006,Anti-Ageing Eye Cream,2,69.99,1236,139.98
INV45532,2023-12-25,PROD010,Collagen Supplement,5,49.99,1058,249.95
INV62163,2023-07-26,PROD001,Premium Face Serum,1,89.99,1079,89.99
INV59689,2023-09-24,PROD001,Premium Face Serum,4,89.99,1014,359.96
INV58823,2023-07-30,PROD009,Hyaluronic Toner,2,39.99,1085,79.98
INV88753,2023-02-13,PROD004,Hair Growth Oil,2,44.99,1152,89.98
INV41300,2023-12-29,PROD006,Anti-Ageing Eye Cream,3,69.99,1022,209.97
INV19632,2023-09-14,PROD008,Retinol Night Cream,5,54.99,1029,274.95
INV64700,2023-01-12,PROD007,SPF 50 Sunscreen,1,29.99,1238,29.99
INV85007,2023-09-07,PROD001,Premium Face Serum,1,89.99,1105,89.99
INV92203,2023-11-21,PROD001,Premium Face Serum,5,89.99,1044,449.95
INV89817,2023-11-15,PROD008,Retinol Night Cream,3,54.99,1101,164.97
INV24972,2023-11-04,PROD007,SPF 50 Sunscreen,3,29.99,1067,89.97
INV14392,2023-02-19,PROD008,Retinol Night Cream,1,54.99,1188,54.99
INV66302,2023-07-21,PROD008,Retinol Night Cream,3,54.99,1067,164.97
INV71349,2023-03-25,PROD008,Retinol Night Cream,1,54.99,1204,54.99
INV91650,2023-11-05,PROD002,Moisturising Cream,1,34.99,1292,34.99
INV62260,2023-12-20,PROD006,Anti-Ageing Eye Cream,4,69.99,1044,279.96
INV37869,2023-09-28,PROD010,Collagen Supplement,4,49.99,1003,199.96
INV66244,2023-12-07,PROD005,Lip Treatment Set,3,24.99,1030,74.97
INV24141,2023-02-19,PROD005,Lip Treatment Set,2,24.99,1232,49.98
INV22999,2023-11-04,PROD010,Collagen Supplement,5,49.99,1029,249.95
INV82684,2023-09-07,PROD008,Retinol Night Cream,4,54.99,1037,219.96
INV68183,2023-11-17,PROD007,SPF 50 Sunscreen,3,29.99,1040,89.97
INV87832,2023-09-01,PROD007,SPF 50 Sunscreen,5,29.99,1019,149.95
INV49169,2023-10-10,PROD001,Premium Face Serum,3,89.99,1087,269.97
INV78126,2023-01-02,PROD001,Premium Face Serum,1,89.99,1156,89.99
INV84264,2023-09-15,PROD003,Vitamin C Kit,1,59.99,1101,59.99
INV13143,2023-10-25,PROD001,Premium Face Serum,1,89.99,1274,89.99
INV10464,2023-12-16,PROD005,Lip Treatment Set,2,24.99,1009,49.98
INV46202,2023-09-10,PROD009,Hyaluronic Toner,2,39.99,1101,79.98
INV71894,2023-10-27,PROD010,Collagen Supplement,1,49.99,1110,49.99
INV39939,2023-07-13,PROD007,SPF 50 Sunscreen,1,29.99,1113,29.99
INV17038,2023-12-11,PROD002,Moisturising Cream,4,34.99,1059,139.96
INV11715,2023-02-16,PROD004,Hair Growth Oil,1,44.99,1203,44.99
INV87296,2023-08-28,PROD009,Hyaluronic Toner,2,39.99,1099,79.98
INV73993,2023-12-05,PROD009,Hyaluronic Toner,3,39.99,1013,119.97
INV81733,2023-09-22,PROD007,SPF 50 Sunscreen,1,29.99,1114,29.99
INV88250,2023-07-16,PROD007,SPF 50 Sunscreen,2,29.99,1179,59.98
INV57638,2023-10-29,PROD003,Vitamin C Kit,2,59.99,1299,119.98
INV67850,2023-10-17,PROD001,Premium Face Serum,3,89.99,1070,269.97
INV47409,2023-09-26,PROD005,Lip Treatment Set,4,24.99,1049,99.96
INV45123,2023-12-01,PROD002,Moisturising Cream,2,34.99,1059,69.98
INV75374,2023-03-29,PROD006,Anti-Ageing Eye Cream,1,69.99,1170,69.99
INV44311,2023-10-20,PROD009,Hyaluronic Toner,2,39.99,1041,79.98
INV18163,2023-12-09,PROD010,Collagen Supplement,5,49.99,1047,249.95
INV59628,2023-07-28,PROD009,Hyaluronic Toner,3,39.99,1120,119.97
INV91501,2023-08-24,PROD006,Anti-Ageing Eye Cream,2,69.99,1117,139.98
INV26631,2023-06-16,PROD005,Lip Treatment Set,3,24.99,1072,74.97
INV83874,2023-11-24,PROD010,Collagen Supplement,4,49.99,1043,199.96
INV42077,2023-09-05,PROD008,Retinol Night Cream,2,54.99,1054,109.98
INV19552,2023-07-22,PROD010,Collagen Supplement,2,49.99,1131,99.98
INV36486,2023-01-17,PROD003,Vitamin C Kit,1,59.99,1201,59.99
INV96136,2023-05-24,PROD010,Collagen Supplement,2,49.99,1122,99.98
INV23423,2023-10-18,PROD004,Hair Growth Oil,2,44.99,1070,89.98
INV60488,2023-11-17,PROD009,Hyaluronic Toner,2,39.99,1010,79.98
INV94803,2023-11-16,PROD006,Anti-Ageing Eye Cream,1,69.99,1064,69.99
INV66233,2023-09-20,PROD007,SPF 50 Sunscreen,2,29.99,1111,59.98
INV51071,2023-06-23,PROD002,Moisturising Cream,1,34.99,1076,34.99
INV57739,2023-12-28,PROD009,Hyaluronic Toner,3,39.99,1010,119.97
INV61987,2023-11-29,PROD010,Collagen Supplement,3,49.99,1056,149.97
INV78242,2023-11-10,PROD007,SPF 50 Sunscreen,1,29.99,1251,29.99
INV17398,2023-09-30,PROD009,Hyaluronic Toner,3,39.99,1054,119.97
INV98895,2023-10-26,PROD002,Moisturising Cream,4,34.99,1031,139.96
INV90931,2023-11-20,PROD008,Retinol Night Cream,2,54.99,1023,109.98
INV72773,2023-09-28,PROD004,Hair Growth Oil,2,44.99,1055,89.98
INV71824,2023-06-08,PROD005,Lip Treatment Set,1,24.99,1091,24.99
INV61949,2023-11-14,PROD003,Vitamin C Kit,1,59.99,1075,59.99
INV25473,2023-07-03,PROD005,Lip Treatment Set,3,24.99,1081,74.97
INV77839,2023-11-25,PROD006,Anti-Ageing Eye Cream,5,69.99,1005,349.95
INV87441,2023-06-28,PROD009,Hyaluronic Toner,1,39.99,1177,39.99
INV58630,2023-10-18,PROD007,SPF 50 Sunscreen,1,29.99,1098,29.99
INV82465,2023-07-09,PROD003,Vitamin C Kit,1,59.99,1082,59.99
INV60916,2023-09-04,PROD003,Vitamin C Kit,3,59.99,1068,179.97
INV72303,2023-12-02,PROD001,Premium Face Serum,1,89.99,1300,89.99
INV38893,2023-09-26,PROD009,Hyaluronic Toner,5,39.99,1001,199.95
INV31910,2023-12-11,PROD008,Retinol Night Cream,1,54.99,1100,54.99
INV34874,2023-02-07,PROD009,Hyaluronic Toner,2,39.99,1197,79.98
INV28894,2023-12-26,PROD008,Retinol Night Cream,2,54.99,1023,109.98
INV27658,2023-01-12,PROD003,Vitamin C Kit,1,59.99,1151,59.99
INV21181,2023-10-15,PROD008,Retinol Night Cream,2,54.99,1258,109.98
INV29597,2023-09-03,PROD005,Lip Treatment Set,3,24.99,1037,74.97
INV25765,2023-11-21,PROD010,Collagen Supplement,1,49.99,1100,49.99
INV93165,2023-11-09,PROD003,Vitamin C Kit,2,59.99,1110,119.98
INV87276,2023-06-26,PROD003,Vitamin C Kit,1,59.99,1077,59.99
INV78920,2023-03-24,PROD007,SPF 50 Sunscreen,2,29.99,1203,59.98
INV91205,2023-09-30,PROD008,Retinol Night Cream,2,54.99,1026,109.98
INV59326,2023-06-17,PROD002,Moisturising Cream,2,34.99,1148,69.98
INV46666,2023-12-16,PROD008,Retinol Night Cream,5,54.99,1027,274.95
INV61049,2023-09-08,PROD004,Hair Growth Oil,5,44.99,1013,224.95
INV54676,2023-05-24,PROD004,Hair Growth Oil,2,44.99,1121,89.98
INV43018,2023-01-19,PROD001,Premium Face Serum,1,89.99,1136,89.99
INV93616,2023-10-02,PROD001,Premium Face Serum,3,89.99,1049,269.97
INV18834,2023-09-10,PROD001,Premium Face Serum,3,89.99,1005,269.97
INV78337,2023-06-16,PROD006,Anti-Ageing Eye Cream,1,69.99,1147,69.99
INV92955,2023-08-21,PROD005,Lip Treatment Set,3,24.99,1062,74.97
INV95199,2023-10-23,PROD001,Premium Face Serum,3,89.99,1077,269.97
INV23082,2023-08-07,PROD008,Retinol Night Cream,1,54.99,1116,54.99
INV27481,2023-03-29,PROD005,Lip Treatment Set,2,24.99,1125,49.98
INV81496,2023-10-26,PROD010,Collagen Supplement,3,49.99,1040,149.97
INV39567,2023-12-19,PROD010,Collagen Supplement,3,49.99,1096,149.97
INV72835,2023-09-25,PROD010,Collagen Supplement,3,49.99,1055,149.97
INV70648,2023-11-22,PROD002,Moisturising Cream,5,34.99,1034,174.95
INV32439,2023-11-22,PROD003,Vitamin C Kit,3,59.99,1043,179.97
INV26505,2023-12-10,PROD006,Anti-Ageing Eye Cream,3,69.99,1027,209.97
INV99733,2023-10-19,PROD005,Lip Treatment Set,3,24.99,1002,74.97
INV82443,2023-10-22,PROD007,SPF 50 Sunscreen,5,29.99,1058,149.95
INV91959,2023-11-04,PROD003,Vitamin C Kit,2,59.99,1004,119.98
INV86638,2023-06-20,PROD004,Hair Growth Oil,1,44.99,1086,44.99
INV55032,2023-09-22,PROD001,Premium Face Serum,1,89.99,1076,89.99
INV79339,2023-01-08,PROD010,Collagen Supplement,2,49.99,1205,99.98
INV92691,2023-10-23,PROD006,Anti-Ageing Eye Cream,2,69.99,1035,139.98
INV16637,2023-07-02,PROD001,Premium Face Serum,2,89.99,1089,179.98
INV57516,2023-11-12,PROD009,Hyaluronic Toner,3,39.99,1045,119.97
INV63090,2023-09-18,PROD008,Retinol Night Cream,1,54.99,1066,54.99
INV49347,2023-11-19,PROD006,Anti-Ageing Eye Cream,3,69.99,1109,209.97
INV83575,2023-07-12,PROD010,Collagen Supplement,2,49.99,1133,99.98
INV82384,2023-10-10,PROD009,Hyaluronic Toner,2,39.99,1021,79.98
INV57002,2023-07-17,PROD010,Collagen Supplement,2,49.99,1118,99.98
INV14285,2023-06-08,PROD004,Hair Growth Oil,2,44.99,1069,89.98
INV26074,2023-10-07,PROD008,Retinol Night Cream,3,54.99,1042,164.97
INV73654,2023-09-29,PROD005,Lip Treatment Set,5,24.99,1013,124.95
INV38953,2023-11-02,PROD006,Anti-Ageing Eye Cream,3,69.99,1094,209.97
INV62727,2023-12-14,PROD007,SPF 50 Sunscreen,2,29.99,1079,59.98
INV39188,2023-11-08,PROD007,SPF 50 Sunscreen,3,29.99,1053,89.97
INV32463,2023-10-31,PROD001,Premium Face Serum,2,89.99,1058,179.98
INV48070,2023-12-14,PROD006,Anti-Ageing Eye Cream,3,69.99,1048,209.97
INV15559,2023-10-14,PROD008,Retinol Night Cream,2,54.99,1251,109.98
INV80010,2023-10-05,PROD002,Moisturising Cream,3,34.99,1002,104.97
INV70946,2023-09-27,PROD007,SPF 50 Sunscreen,4,29.99,1011,119.96
INV78825,2023-11-27,PROD005,Lip Treatment Set,1,24.99,1284,24.99
INV17992,2023-09-14,PROD009,Hyaluronic Toner,2,39.99,1090,79.98
INV82628,2023-07-19,PROD007,SPF 50 Sunscreen,3,29.99,1097,89.97
INV92118,2023-10-04,PROD006,Anti-Ageing Eye Cream,2,69.99,1281,139.98
INV48566,2023-12-11,PROD001,Premium Face Serum,2,89.99,1017,179.98
INV41574,2023-06-20,PROD008,Retinol Night Cream,2,54.99,1120,109.98
INV68428,2023-09-06,PROD006,Anti-Ageing Eye Cream,1,69.99,1098,69.99
INV10803,2023-11-08,PROD009,Hyaluronic Toner,2,39.99,1277,79.98
INV62150,2023-02-16,PROD009,Hyaluronic Toner,2,39.99,1168,79.98
INV20237,2023-11-07,PROD008,Retinol Night Cream,4,54.99,1052,219.96
INV52245,2023-10-26,PROD010,Collagen Supplement,4,49.99,1016,199.96
INV58311,2023-11-08,PROD002,Moisturising Cream,5,34.99,1026,174.95
INV74752,2023-12-11,PROD003,Vitamin C Kit,3,59.99,1042,179.97
INV32398,2023-12-10,PROD007,SPF 50 Sunscreen,1,29.99,1259,29.99
INV22524,2023-02-12,PROD007,SPF 50 Sunscreen,1,29.99,1176,29.99
INV73172,2023-04-28,PROD010,Collagen Supplement,1,49.99,1164,49.99
INV69446,2023-10-02,PROD007,SPF 50 Sunscreen,4,29.99,1044,119.96
INV17035,2023-09-27,PROD002,Moisturising Cream,2,34.99,1109,69.98
INV97973,2023-12-11,PROD001,Premium Face Serum,2,89.99,1040,179.98
INV61645,2023-12-27,PROD003,Vitamin C Kit,2,59.99,1013,119.98
INV94613,2023-05-22,PROD002,Moisturising Cream,1,34.99,1144,34.99
INV64516,2023-07-21,PROD009,Hyaluronic Toner,1,39.99,1132,39.99
INV97841,2023-10-18,PROD006,Anti-Ageing Eye Cream,3,69.99,1002,209.97
INV64146,2023-09-06,PROD009,Hyaluronic Toner,2,39.99,1110,79.98
INV34931,2023-12-01,PROD009,Hyaluronic Toner,1,39.99,1286,39.99
INV31299,2023-12-29,PROD010,Collagen Supplement,4,49.99,1046,199.96
INV50425,2023-10-19,PROD008,Retinol Night Cream,4,54.99,1056,219.96
INV62354,2023-02-10,PROD002,Moisturising Cream,2,34.99,1161,69.98
INV72287,2023-08-24,PROD004,Hair Growth Oil,1,44.99,1102,44.99
INV52655,2023-02-23,PROD007,SPF 50 Sunscreen,1,29.99,1169,29.99
INV85082,2023-12-04,PROD001,Premium Face Serum,3,89.99,1094,269.97
INV37100,2023-02-12,PROD008,Retinol Night Cream,1,54.99,1240,54.99
INV49599,2023-10-25,PROD005,Lip Treatment Set,5,24.99,1024,124.95
INV46842,2023-10-24,PROD006,Anti-Ageing Eye Cream,3,69.99,1071,209.97
INV62757,2023-09-16,PROD008,Retinol Night Cream,4,54.99,1020,219.96
INV57447,2023-10-25,PROD010,Collagen Supplement,5,49.99,1003,249.95
INV40903,2023-10-21,PROD009,Hyaluronic Toner,4,39.99,1037,159.96
INV48074,2023-12-03,PROD003,Vitamin C Kit,1,59.99,1274,59.99
INV98117,2023-09-12,PROD004,Hair Growth Oil,2,44.99,1020,89.98
INV88504,2023-10-18,PROD003,Vitamin C Kit,2,59.99,1004,119.98
INV25213,2023-08-15,PROD007,SPF 50 Sunscreen,1,29.99,1065,29.99
INV94245,2023-08-04,PROD010,Collagen Supplement,2,49.99,1106,99.98
INV20345,2023-10-05,PROD002,Moisturising Cream,5,34.99,1040,174.95
INV95591,2023-02-28,PROD006,Anti-Ageing Eye Cream,2,69.99,1175,139.98
INV58704,2023-10-12,PROD008,Retinol Night Cream,1,54.99,1284,54.99
INV79226,2023-12-10,PROD006,Anti-Ageing Eye Cream,2,69.99,1058,139.98
INV73944,2023-01-18,PROD008,Retinol Night Cream,1,54.99,1222,54.99
INV64206,2023-12-22,PROD003,Vitamin C Kit,3,59.99,1054,179.97
INV64028,2023-04-24,PROD005,Lip Treatment Set,2,24.99,1178,49.98
INV75907,2023-01-12,PROD002,Moisturising Cream,2,34.99,1138,69.98
INV93000,2023-07-13,PROD007,SPF 50 Sunscreen,1,29.99,1123,29.99
INV74330,2023-05-07,PROD010,Collagen Supplement,2,49.99,1168,99.98
INV82365,2023-04-12,PROD004,Hair Growth Oil,2,44.99,1157,89.98
INV52558,2023-03-14,PROD004,Hair Growth Oil,1,44.99,1216,44.99
INV63948,2023-10-10,PROD002,Moisturising Cream,1,34.99,1072,34.99
INV52840,2023-10-12,PROD004,Hair Growth Oil,5,44.99,1014,224.95
INV97232,2023-12-19,PROD006,Anti-Ageing Eye Cream,1,69.99,1094,69.99
INV34507,2023-04-25,PROD003,Vitamin C Kit,1,59.99,1130,59.99
INV97098,2023-08-04,PROD002,Moisturising Cream,2,34.99,1075,69.98
INV55107,2023-04-03,PROD009,Hyaluronic Toner,2,39.99,1173,79.98
INV52179,2023-12-23,PROD007,SPF 50 Sunscreen,1,29.99,1082,29.99
INV82105,2023-09-24,PROD009,Hyaluronic Toner,3,39.99,1087,119.97
INV80545,2023-10-09,PROD007,SPF 50 Sunscreen,5,29.99,1013,149.95
INV50812,2023-11-01,PROD003,Vitamin C Kit,1,59.99,1294,59.99
INV26406,2023-10-03,PROD004,Hair Growth Oil,4,44.99,1043,179.96
INV98643,2023-10-02,PROD006,Anti-Ageing Eye Cream,3,69.99,1119,209.97
INV27548,2023-04-11,PROD004,Hair Growth Oil,2,44.99,1145,89.98
INV34530,2023-04-03,PROD010,Collagen Supplement,2,49.99,1169,99.98
INV64040,2023-12-20,PROD003,Vitamin C Kit,3,59.99,1009,179.97
INV27589,2023-10-07,PROD008,Retinol Night Cream,5,54.99,1050,274.95
INV35292,2023-03-24,PROD006,Anti-Ageing Eye Cream,2,69.99,1196,139.98
INV21536,2023-09-22,PROD010,Collagen Supplement,2,49.99,1120,99.98
INV84847,2023-11-02,PROD004,Hair Growth Oil,3,44.99,1005,134.97
INV56105,2023-10-19,PROD008,Retinol Night Cream,2,54.99,1013,109.98
INV21053,2023-10-28,PROD002,Moisturising Cream,4,34.99,1034,139.96
INV24326,2023-10-27,PROD004,Hair Growth Oil,1,44.99,1271,44.99
INV85631,2023-10-22,PROD008,Retinol Night Cream,2,54.99,1018,109.98
INV65974,2023-12-01,PROD010,Collagen Supplement,2,49.99,1272,99.98
INV72684,2023-09-25,PROD005,Lip Treatment Set,2,24.99,1117,49.98
INV30789,2023-03-29,PROD005,Lip Treatment Set,2,24.99,1190,49.98
INV22676,2023-09-14,PROD002,Moisturising Cream,5,34.99,1001,174.95
INV60206,2023-08-28,PROD007,SPF 50 Sunscreen,2,29.99,1101,59.98
INV26193,2023-11-02,PROD006,Anti-Ageing Eye Cream,1,69.99,1257,69.99
INV54979,2023-10-28,PROD010,Collagen Supplement,1,49.99,1108,49.99
INV61177,2023-11-07,PROD009,Hyaluronic Toner,2,39.99,1038,79.98
INV49132,2023-10-05,PROD001,Premium Face Serum,4,89.99,1022,359.96
INV41886,2023-04-07,PROD010,Collagen Supplement,2,49.99,1164,99.98
INV22527,2023-09-26,PROD002,Moisturising Cream,3,34.99,1085,104.97
INV52027,2023-03-21,PROD008,Retinol Night Cream,1,54.99,1183,54.99
INV39253,2023-11-20,PROD001,Premium Face Serum,1,89.99,1083,89.99
INV34134,2023-12-11,PROD009,Hyaluronic Toner,1,39.99,1242,39.99
INV95660,2023-11-27,PROD009,Hyaluronic Toner,3,39.99,1053,119.97
INV30006,2023-11-25,PROD005,Lip Treatment Set,4,24.99,1030,99.96
INV79041,2023-04-24,PROD003,Vitamin C Kit,1,59.99,1177,59.99
INV78937,2023-12-21,PROD008,Retinol Night Cream,2,54.99,1023,109.98
INV89477,2023-07-28,PROD005,Lip Treatment Set,1,24.99,1162,24.99
INV85456,2023-12-25,PROD010,Collagen Supplement,2,49.99,1013,99.98
INV68447,2023-10-12,PROD005,Lip Treatment Set,4,24.99,1040,99.96
INV82970,2023-10-09,PROD005,Lip Treatment Set,2,24.99,1054,49.98
INV29571,2023-12-25,PROD002,Moisturising Cream,2,34.99,1291,69.98
INV28102,2023-03-25,PROD003,Vitamin C Kit,1,59.99,1240,59.99
INV86507,2023-11-26,PROD002,Moisturising Cream,5,34.99,1047,174.95
INV27987,2023-06-23,PROD005,Lip Treatment Set,2,24.99,1090,49.98
INV90199,2023-11-30,PROD008,Retinol Night Cream,3,54.99,1042,164.97
INV47287,2023-02-20,PROD001,Premium Face Serum,1,89.99,1211,89.99
INV86389,2023-07-14,PROD006,Anti-Ageing Eye Cream,2,69.99,1126,139.98
